User Code,BSI Code,Authority Name,Preferred,Authority Title,County ID
BSI00422111,422111,POLK,N,BOROUGH,VENANGO
BSI00422112,422112,POLK,N,TOWNSHIP,MONROE
BSI00422113,422113,PORT ALLEGANY,N,BOROUGH,MCKEAN
BSI00422114,422114,PORT ALLEGANY S D,N,SCHOOL DISTRICT,MCKEAN
BSI00422115,422115,PORT CARBON,N,BOROUGH,SCHUYLKILL
BSI00422116,422116,PORT CLINTON,N,BOROUGH,SCHUYLKILL
BSI00422117,422117,PORT MATILDA,N,BOROUGH,CENTRE
BSI00422118,422118,PORT ROYAL,N,BOROUGH,JUNIATA
BSI00422119,422119,PORT VUE,N,BOROUGH,ALLEGHENY
BSI00422120,422120,PORTAGE,N,TOWNSHIP,POTTER
BSI00422121,422121,PORTAGE,N,TOWNSHIP,CAMERON
BSI00422122,422122,PORTAGE,N,BOROUGH,CAMBRIA
BSI00422123,422123,PORTAGE,N,TOWNSHIP,CAMBRIA
BSI00422124,422124,PORTAGE ASD,N,SCHOOL DISTRICT,CAMBRIA
BSI00422125,422125,PORTER,N,TOWNSHIP,PIKE
BSI00422126,422126,PORTER,N,TOWNSHIP,HUNTINGDON
BSI00422127,422127,PORTER,N,TOWNSHIP,CLINTON
BSI00422128,422128,PORTER,N,TOWNSHIP,LYCOMING
BSI00422129,422129,PORTER,N,TOWNSHIP,CLARION
BSI00422130,422130,PORTER,N,TOWNSHIP,JEFFERSON
BSI00422131,422131,PORTER,N,TOWNSHIP,SCHUYLKILL
BSI00422132,422132,PORTERSVILLE,N,BOROUGH,BUTLER
BSI00422133,422133,PORTLAND,N,BOROUGH,NORTHAMPTON
BSI00422134,422134,POTTER,N,TOWNSHIP,BEAVER
BSI00422135,422135,POTTER,N,TOWNSHIP,CENTRE
BSI00422136,422136,POTTSGROVE S D,N,SCHOOL DISTRICT,MONTGOMERY
BSI00422137,422137,POTTSTOWN,N,BOROUGH,MONTGOMERY
BSI00422138,422138,POTTSTOWN S D,N,SCHOOL DISTRICT,MONTGOMERY
BSI00422139,422139,POTTSVILLE,N,CITY,SCHUYLKILL
BSI00422140,422140,POTTSVILLE ASD,N,SCHOOL DISTRICT,SCHUYLKILL
BSI00422141,422141,PRESIDENT FOREST,N,TOWNSHIP,VENANGO
BSI00422142,422142,PRESTON,N,TOWNSHIP,WAYNE
BSI00422143,422143,PRICE,N,TOWNSHIP,MONROE
BSI00422144,422144,PRINGLE,N,BOROUGH,LUZERNE
BSI00422145,422145,PROMPTON,N,BOROUGH,WAYNE
BSI00422146,422146,PROSPECT,N,BOROUGH,BUTLER
BSI00422147,422147,PROSPECT PARK,N,BOROUGH,DELAWARE
BSI00422148,422148,PROVIDENCE,N,TOWNSHIP,LANCASTER
BSI00422149,422149,PULASKI,N,TOWNSHIP,BEAVER
BSI00422150,422150,PULASKI,N,TOWNSHIP,LAWRENCE
BSI00422151,422151,PUNXSUTAWNEY,N,BOROUGH,JEFFERSON
BSI00422152,422152,PUNXSUTAWNEY ASD,N,SCHOOL DISTRICT,JEFFERSON
BSI00422153,422153,PURCHASE LINE S D,N,SCHOOL DISTRICT,INDIANA
BSI00422154,422154,PUTNAM,N,TOWNSHIP,TIOGA
BSI00422155,422155,PYMATUNING,N,TOWNSHIP,MERCER
BSI00422156,422156,QUAKER VALLEY S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00422157,422157,QUAKERTOWN,N,BOROUGH,BUCKS
BSI00422158,422158,QUAKERTOWN COMM S D,N,SCHOOL DISTRICT,BUCKS
BSI00422159,422159,QUARRYVILLE,N,BOROUGH,LANCASTER
BSI00422160,422160,QUEMAHONING,N,TOWNSHIP,SOMERSET
BSI00422161,422161,QUINCY,N,TOWNSHIP,FRANKLIN
BSI00422162,422162,RACCOON,N,TOWNSHIP,BEAVER
BSI00422163,422163,RADNOR,N,TOWNSHIP,DELAWARE
BSI00422164,422164,RADNOR TWP S D,N,SCHOOL DISTRICT,DELAWARE
BSI00422165,422165,RAILROAD,N,BOROUGH,YORK
BSI00422166,422166,RAINSBURG,N,BOROUGH,BEDFORD
BSI00422167,422167,RALPHO,N,TOWNSHIP,NORTHUMBERLAND
BSI00422168,422168,RAMEY,N,BOROUGH,CLEARFIELD
BSI00422169,422169,RANDOLPH,N,TOWNSHIP,CRAWFORD
BSI00422170,422170,RANKIN,N,BOROUGH,ALLEGHENY
BSI00422171,422171,RANSOM,N,TOWNSHIP,LACKAWANNA
BSI00422172,422172,RAPHO,N,TOWNSHIP,LANCASTER
BSI00422173,422173,RAYBURN,N,TOWNSHIP,ARMSTRONG
BSI00422174,422174,RAYNE,N,TOWNSHIP,INDIANA
BSI00422175,422175,READE,N,TOWNSHIP,CAMBRIA
BSI00422176,422176,READING,N,TOWNSHIP,ADAMS
BSI00422177,422177,READING,N,CITY,BERKS
BSI00422178,422178,READING S D,N,SCHOOL DISTRICT,BERKS
BSI00422179,422179,RED HILL,N,BOROUGH,MONTGOMERY
BSI00422180,422180,RED LION,N,BOROUGH,YORK
BSI00422181,422181,RED LION ASD,N,SCHOOL DISTRICT,YORK
BSI00422182,422182,REDBANK,N,TOWNSHIP,ARMSTRONG
BSI00422183,422183,REDBANK,N,TOWNSHIP,CLARION
BSI00422184,422184,REDBANK VALLEY S D,N,SCHOOL DISTRICT,CLARION
BSI00422185,422185,REDSTONE,N,TOWNSHIP,FAYETTE
BSI00422186,422186,REED,N,TOWNSHIP,DAUPHIN
BSI00422187,422187,REILLY,N,TOWNSHIP,SCHUYLKILL
BSI00422188,422188,RENOVO,N,BOROUGH,CLINTON
BSI00422189,422189,RESERVE,N,TOWNSHIP,ALLEGHENY
BSI00422190,422190,REYNOLDS S D,N,SCHOOL DISTRICT,MERCER
BSI00422191,422191,REYNOLDSVILLE,N,BOROUGH,JEFFERSON
BSI00422192,422192,RICE,N,TOWNSHIP,LUZERNE
BSI00422193,422193,RICES LANDING,N,BOROUGH,GREENE
BSI00422194,422194,RICHHILL,N,TOWNSHIP,GREENE
BSI00422195,422195,RICHLAND,N,TOWNSHIP,CLARION
BSI00422196,422196,RICHLAND,N,TOWNSHIP,VENANGO
BSI00422197,422197,RICHLAND,N,TOWNSHIP,ALLEGHENY
BSI00422198,422198,RICHLAND,N,BOROUGH,LEBANON
BSI00422199,422199,RICHLAND,N,TOWNSHIP,CAMBRIA
BSI00422200,422200,RICHLAND,N,TOWNSHIP,BUCKS
BSI00422201,422201,RICHLAND S D,N,SCHOOL DISTRICT,CAMBRIA
BSI00422202,422202,RICHLANDTOWN,N,BOROUGH,BUCKS
BSI00422203,422203,RICHMOND,N,TOWNSHIP,BERKS
BSI00422204,422204,RICHMOND,N,TOWNSHIP,CRAWFORD
BSI00422205,422205,RICHMOND,N,TOWNSHIP,TIOGA
BSI00422206,422206,RIDGEBURY,N,TOWNSHIP,BRADFORD
BSI00422207,422207,RIDGWAY JOHNSONBURG,N,TOWNSHIP,ELK
BSI00422208,422208,RIDGWAY,N,BOROUGH,ELK
BSI00422209,422209,RIDGWAY ASD,N,SCHOOL DISTRICT,ELK
BSI00422210,422210,RIDLEY,N,TOWNSHIP,DELAWARE
BSI00422211,422211,RIDLEY PARK,N,BOROUGH,DELAWARE
BSI00422212,422212,RIDLEY S D,N,SCHOOL DISTRICT,DELAWARE
BSI00422213,422213,RIEGELSVILLE PALISADES,N,BOROUGH,BUCKS
BSI00422214,422214,RIMERSBURG,N,BOROUGH,CLARION
BSI00422215,422215,RINGGOLD,N,TOWNSHIP,JEFFERSON
BSI00422216,422216,RINGGOLD S D,N,SCHOOL DISTRICT,WASHINGTON
BSI00422217,422217,RINGTOWN,N,BOROUGH,SCHUYLKILL
BSI00422218,422218,RIVERSIDE,N,BOROUGH,NORTHUMBERLAND
BSI00422219,422219,RIVERSIDE BEAVER CO S D,N,SCHOOL DISTRICT,BEAVER
BSI00422220,422220,RIVERSIDE S D,N,SCHOOL DISTRICT,LACKAWANNA
BSI00422221,422221,RIVERVIEW S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00422222,422222,ROARING BROOK,N,TOWNSHIP,LACKAWANNA
BSI00422223,422223,ROARING CREEK,N,TOWNSHIP,COLUMBIA
BSI00422224,422224,ROARING SPRING,N,BOROUGH,BLAIR
BSI00422225,422225,ROBESON,N,TOWNSHIP,BERKS
BSI00422226,422226,ROBESONIA,N,BOROUGH,BERKS
BSI00422227,422227,ROBINSON,N,TOWNSHIP,WASHINGTON
BSI00422228,422228,ROBINSON,N,TOWNSHIP,ALLEGHENY
BSI00422229,422229,ROCHESTER,N,BOROUGH,BEAVER
BSI00422230,422230,ROCHESTER,N,TOWNSHIP,BEAVER
BSI00422231,422231,ROCHESTER ASD,N,SCHOOL DISTRICT,BEAVER
BSI00422232,422232,ROCKDALE,N,TOWNSHIP,CRAWFORD
BSI00422233,422233,ROCKEFELLER,N,TOWNSHIP,NORTHUMBERLAND
BSI00422234,422234,ROCKHILL,N,BOROUGH,HUNTINGDON
BSI00422235,422235,ROCKLAND,N,TOWNSHIP,BERKS
BSI00422236,422236,ROCKLAND,N,TOWNSHIP,VENANGO
BSI00422237,422237,ROCKLEDGE,N,BOROUGH,MONTGOMERY
BSI00422238,422238,ROCKWOOD,N,BOROUGH,SOMERSET
BSI00422239,422239,ROCKWOOD ASD,N,SCHOOL DISTRICT,SOMERSET
BSI00422240,422240,ROME,N,BOROUGH,BRADFORD
BSI00422241,422241,ROME,N,TOWNSHIP,BRADFORD
BSI00422242,422242,ROME,N,TOWNSHIP,CRAWFORD
BSI00422243,422243,ROSCOE,N,BOROUGH,WASHINGTON
BSI00422244,422244,ROSE,N,TOWNSHIP,JEFFERSON
BSI00422245,422245,ROSE TREE MEDIA S D,N,SCHOOL DISTRICT,DELAWARE
BSI00422246,422246,ROSE VALLEY,N,BOROUGH,DELAWARE
BSI00422247,422247,ROSETO,N,BOROUGH,NORTHAMPTON
BSI00422248,422248,ROSEVILLE,N,BOROUGH,TIOGA
BSI00422249,422249,ROSS,N,TOWNSHIP,LUZERNE
BSI00422250,422250,ROSS,N,TOWNSHIP,MONROE
BSI00422251,422251,ROSS,N,TOWNSHIP,ALLEGHENY
BSI00422252,422252,ROSSLYN FARMS,N,BOROUGH,ALLEGHENY
BSI00422253,422253,ROSTRAVER,N,TOWNSHIP,WESTMORELAND
BSI00422254,422254,ROULETTE,N,TOWNSHIP,POTTER
BSI00422255,422255,ROUSEVILLE,N,BOROUGH,VENANGO
BSI00422256,422256,ROYALTON,N,BOROUGH,DAUPHIN
BSI00422257,422257,ROYERSFORD,N,BOROUGH,MONTGOMERY
BSI00422258,422258,RURAL VALLEY,N,BOROUGH,ARMSTRONG
BSI00422259,422259,RUSCOMBMANOR,N,TOWNSHIP,BERKS
BSI00422260,422260,RUSH,N,TOWNSHIP,NORTHUMBERLAND
BSI00422261,422261,RUSH,N,TOWNSHIP,SUSQUEHANNA
BSI00422262,422262,RUSH MAHANOY,N,TOWNSHIP,SCHUYLKILL
BSI00422263,422263,RUSH,N,TOWNSHIP,CENTRE
BSI00422264,422264,RUSH,N,TOWNSHIP,DAUPHIN
BSI00422265,422265,RUTLAND,N,TOWNSHIP,TIOGA
BSI00422266,422266,RUTLEDGE,N,BOROUGH,DELAWARE
BSI00422267,422267,RYAN,N,TOWNSHIP,SCHUYLKILL
BSI00422268,422268,RYE,N,TOWNSHIP,PERRY
BSI00422269,422269,SLOVENE NATIONAL BENEFIT SOC,N,BOROUGH,LAWRENCE
BSI00422270,422270,SADSBURY,N,TOWNSHIP,CRAWFORD
BSI00422271,422271,SADSBURY,N,TOWNSHIP,CHESTER
BSI00422272,422272,SADSBURY,N,TOWNSHIP,LANCASTER
BSI00422273,422273,SAEGERTOWN,N,BOROUGH,CRAWFORD
BSI00422274,422274,SAINT CLAIR ASD,N,SCHOOL DISTRICT,SCHUYLKILL
BSI00422275,422275,SALEM,N,TOWNSHIP,LUZERNE
BSI00422276,422276,SALEM,N,TOWNSHIP,MERCER
BSI00422277,422277,SALEM,N,TOWNSHIP,WESTMORELAND
BSI00422278,422278,SALEM,N,TOWNSHIP,CLARION
BSI00422279,422279,SALEM,N,TOWNSHIP,WAYNE
BSI00422280,422280,SALFORD,N,TOWNSHIP,MONTGOMERY
BSI00422281,422281,SALISBURY,N,TOWNSHIP,LANCASTER
BSI00422282,422282,SALISBURY,N,TOWNSHIP,LEHIGH
BSI00422283,422283,SALISBURY,N,BOROUGH,SOMERSET
BSI00422284,422284,SALISBURY TWP S D,N,SCHOOL DISTRICT,LEHIGH
BSI00422285,422285,SALISBURY-ELK LICK S D,N,SCHOOL DISTRICT,SOMERSET
BSI00422286,422286,SALLADASBURG,N,BOROUGH,LYCOMING
BSI00422287,422287,SALTILLO,N,BOROUGH,HUNTINGDON
BSI00422288,422288,SALTLICK,N,TOWNSHIP,FAYETTE
BSI00422289,422289,SALTSBURG,N,BOROUGH,INDIANA
BSI00422290,422290,SANDY,N,TOWNSHIP,CLEARFIELD
BSI00422291,422291,SANDY CREEK,N,TOWNSHIP,MERCER
BSI00422292,422292,SANDY LAKE,N,BOROUGH,MERCER
BSI00422293,422293,SANDY LAKE,N,TOWNSHIP,MERCER
BSI00422294,422294,SANDYCREEK,N,TOWNSHIP,VENANGO
BSI00422295,422295,SANKERTOWN,N,BOROUGH,CAMBRIA
BSI00422296,422296,SAUCON VALLEY S D,N,SCHOOL DISTRICT,NORTHAMPTON
BSI00422297,422297,SAVILLE,N,TOWNSHIP,PERRY
BSI00422298,422298,SAXONBURG,N,BOROUGH,BUTLER
BSI00422299,422299,SAXTON,N,BOROUGH,BEDFORD
BSI00422300,422300,SAYRE,N,BOROUGH,BRADFORD
BSI00422301,422301,SAYRE ASD,N,SCHOOL DISTRICT,BRADFORD
BSI00422302,422302,SCALP LEVEL,N,BOROUGH,CAMBRIA
BSI00422303,422303,SCHELLSBURG,N,BOROUGH,BEDFORD
BSI00422304,422304,SCHUYLKILL,N,TOWNSHIP,CHESTER
BSI00422305,422305,SCHUYLKILL,N,TOWNSHIP,SCHUYLKILL
BSI00422306,422306,SCHUYLKILL HAVEN,N,BOROUGH,SCHUYLKILL
BSI00422307,422307,SCHUYLKILL HAVEN ASD,N,SCHOOL DISTRICT,SCHUYLKILL
BSI00422308,422308,SCHUYLKILL VALLEY S D,N,SCHOOL DISTRICT,BERKS
BSI00422309,422309,SCHWENKSVILLE,N,BOROUGH,MONTGOMERY
BSI00422310,422310,SCOTT,N,TOWNSHIP,COLUMBIA
BSI00422311,422311,SCOTT,N,TOWNSHIP,ALLEGHENY
BSI00422312,422312,SCOTT,N,TOWNSHIP,LAWRENCE
BSI00422313,422313,SCOTT,N,TOWNSHIP,LACKAWANNA
BSI00422314,422314,SCOTT,N,TOWNSHIP,WAYNE
BSI00422315,422315,SCOTTDALE,N,BOROUGH,WESTMORELAND
BSI00422316,422316,SCRANTON,N,CITY,LACKAWANNA
BSI00422317,422317,SCRANTON S D,N,SCHOOL DISTRICT,LACKAWANNA
BSI00422318,422318,SCRUBGRASS,N,TOWNSHIP,VENANGO
BSI00422319,422319,SELINSGROVE,N,BOROUGH,SNYDER
BSI00422320,422320,SELINSGROVE ASD,N,SCHOOL DISTRICT,SNYDER
BSI00422321,422321,SELLERSVILLE,N,BOROUGH,BUCKS
BSI00422322,422322,SENECA VALLEY S D,N,SCHOOL DISTRICT,BUTLER
BSI00422323,422323,SERGEANT,N,TOWNSHIP,MCKEAN
BSI00422324,422324,SEVEN FIELDS,N,BOROUGH,BUTLER
BSI00422325,422325,SEVEN SPRINGS,N,BOROUGH,SOMERSET
BSI00422326,422326,SEVEN VALLEYS,N,BOROUGH,YORK
BSI00422327,422327,SEWARD,N,BOROUGH,WESTMORELAND
BSI00422328,422328,SEWICKLEY,N,BOROUGH,ALLEGHENY
BSI00422329,422329,SEWICKLEY,N,TOWNSHIP,WESTMORELAND
BSI00422330,422330,SEWICKLEY HEIGHTS,N,BOROUGH,ALLEGHENY
BSI00422331,422331,SEWICKLEY HILLS,N,BOROUGH,ALLEGHENY
BSI00422332,422332,SHADE,N,TOWNSHIP,SOMERSET
BSI00422333,422333,SHADE GAP,N,BOROUGH,HUNTINGDON
BSI00422334,422334,SHADE-CENTRAL CSD,N,SCHOOL DISTRICT,SOMERSET
BSI00422335,422335,SHALER,N,TOWNSHIP,ALLEGHENY
BSI00422336,422336,SHALER ASD,N,SCHOOL DISTRICT,ALLEGHENY
BSI00422337,422337,SHAMOKIN,N,CITY,NORTHUMBERLAND
BSI00422338,422338,SHAMOKIN,N,TOWNSHIP,NORTHUMBERLAND
BSI00422339,422339,SHAMOKIN ASD,N,SCHOOL DISTRICT,NORTHUMBERLAND
BSI00422340,422340,SHAMOKIN DAM,N,BOROUGH,SNYDER
BSI00422341,422341,SHANKSVILLE,N,BOROUGH,SOMERSET
BSI00422342,422342,SHANKSVILLE-STONYCREEK S D,N,SCHOOL DISTRICT,SOMERSET
BSI00422343,422343,SHARON,N,CITY,MERCER
BSI00422344,422344,SHARON,N,TOWNSHIP,POTTER
BSI00422345,422345,SHARON CSD,N,SCHOOL DISTRICT,MERCER
BSI00422346,422346,SHARON HILL,N,BOROUGH,DELAWARE
BSI00422347,422347,SHARPSBURG,N,BOROUGH,ALLEGHENY
BSI00422348,422348,SHARPSVILLE,N,BOROUGH,MERCER
BSI00422349,422349,SHARPSVILLE ASD,N,SCHOOL DISTRICT,MERCER
BSI00422350,422350,SHEAKLEYVILLE,N,BOROUGH,MERCER
BSI00422351,422351,SHEFFIELD,N,TOWNSHIP,WARREN
BSI00422352,422352,SHELOCTA,N,BOROUGH,INDIANA
BSI00422353,422353,SHENANDOAH,N,BOROUGH,SCHUYLKILL
BSI00422354,422354,SHENANDOAH VALLEY S D,N,SCHOOL DISTRICT,SCHUYLKILL
BSI00422355,422355,SHENANGO,N,TOWNSHIP,LAWRENCE
BSI00422356,422356,SHENANGO,N,TOWNSHIP,MERCER
BSI00422357,422357,SHENANGO ASD,N,SCHOOL DISTRICT,LAWRENCE
BSI00422358,422358,SHESHEQUIN,N,TOWNSHIP,BRADFORD
BSI00422359,422359,SHICKSHINNY,N,BOROUGH,LUZERNE
BSI00422360,422360,SHIKELLAMY S D,N,SCHOOL DISTRICT,NORTHUMBERLAND
BSI00422361,422361,SHILLINGTON,N,BOROUGH,BERKS
BSI00422362,422362,SHINGLEHOUSE,N,BOROUGH,POTTER
BSI00422363,422363,SHIPPEN,N,TOWNSHIP,CAMERON
BSI00422364,422364,SHIPPEN,N,TOWNSHIP,TIOGA
BSI00422365,422365,SHIPPENSBURG,N,BOROUGH,CUMBERLAND
BSI00422366,422366,SHIPPENSBURG,N,TOWNSHIP,CUMBERLAND
BSI00422367,422367,SHIPPENSBURG,N,BOROUGH,FRANKLIN
BSI00422368,422368,SHIPPENSBURG ASD,N,SCHOOL DISTRICT,CUMBERLAND
BSI00422369,422369,SHIPPENVILLE,N,BOROUGH,CLARION
BSI00422370,422370,SHIPPINGPORT,N,BOROUGH,BEAVER
BSI00422371,422371,SHIREMANSTOWN,N,BOROUGH,CUMBERLAND
BSI00422372,422372,SHIRLEY,N,TOWNSHIP,HUNTINGDON
BSI00422373,422373,SHIRLEYSBURG,N,BOROUGH,HUNTINGDON
BSI00422374,422374,SHOEMAKERSVILLE,N,BOROUGH,BERKS
BSI00422375,422375,SHOHOLA,N,TOWNSHIP,PIKE
BSI00422376,422376,SHREWSBURY,N,TOWNSHIP,LYCOMING
BSI00422377,422377,SHREWSBURY,N,TOWNSHIP,SULLIVAN
BSI00422378,422378,SHREWSBURY,N,BOROUGH,YORK
BSI00422379,422379,SHREWSBURY,N,TOWNSHIP,YORK
BSI00422380,422380,SILVER LAKE,N,TOWNSHIP,SUSQUEHANNA
BSI00422381,422381,SILVER SPRING,N,TOWNSHIP,CUMBERLAND
BSI00422382,422382,SILVERDALE,N,BOROUGH,BUCKS
BSI00422383,422383,SINKING SPRING,N,BOROUGH,BERKS
BSI00422384,422384,SKIPPACK,N,TOWNSHIP,MONTGOMERY
BSI00422385,422385,SLATINGTON,N,BOROUGH,LEHIGH
BSI00422386,422386,SLIGO,N,BOROUGH,CLARION
BSI00422387,422387,SLIPPERY ROCK,N,TOWNSHIP,LAWRENCE
BSI00422388,422388,SLIPPERY ROCK,N,BOROUGH,BUTLER
BSI00422389,422389,SLIPPERY ROCK,N,TOWNSHIP,BUTLER
BSI00422390,422390,SLIPPERY ROCK ASD,N,SCHOOL DISTRICT,BUTLER
BSI00422391,422391,SLOCUM,N,TOWNSHIP,LUZERNE
BSI00422392,422392,SMETHPORT,N,BOROUGH,MCKEAN
BSI00422393,422393,SMETHPORT ASD,N,SCHOOL DISTRICT,MCKEAN
BSI00422394,422394,SMICKSBURG,N,BOROUGH,INDIANA
BSI00422395,422395,SMITH,N,TOWNSHIP,WASHINGTON
BSI00422396,422396,SMITHFIELD,N,BOROUGH,FAYETTE
BSI00422397,422397,SMITHFIELD,N,TOWNSHIP,BRADFORD
BSI00422398,422398,SMITHFIELD,N,TOWNSHIP,MONROE
BSI00422399,422399,SMITHFIELD,N,TOWNSHIP,HUNTINGDON
BSI00422400,422400,SMITHTON,N,BOROUGH,WESTMORELAND
BSI00422401,422401,SNAKE SPRING,N,TOWNSHIP,BEDFORD
BSI00422402,422402,SNOW SHOE,N,BOROUGH,CENTRE
BSI00422403,422403,SNOW SHOE,N,TOWNSHIP,CENTRE
BSI00422404,422404,SNYDER,N,TOWNSHIP,JEFFERSON
BSI00422405,422405,SNYDER,N,TOWNSHIP,BLAIR
BSI00422406,422406,SNYDERTOWN,N,BOROUGH,NORTHUMBERLAND
BSI00422407,422407,SOUTH HUNTINGDON CO S D,N,SCHOOL DISTRICT,HUNTINGDON
BSI00422408,422408,SOUTH WILLIAMSPORT ASD,N,SCHOOL DISTRICT,LYCOMING
BSI00422409,422409,SOLANCO S D,N,SCHOOL DISTRICT,LANCASTER
BSI00422410,422410,SOLEBURY,N,TOWNSHIP,BUCKS
BSI00422411,422411,SOMERSET,N,TOWNSHIP,WASHINGTON
BSI00422412,422412,SOMERSET,N,BOROUGH,SOMERSET
BSI00422413,422413,SOMERSET,N,TOWNSHIP,SOMERSET
BSI00422414,422414,SOMERSET ASD,N,SCHOOL DISTRICT,SOMERSET
BSI00422415,422415,SOUDERTON,N,BOROUGH,MONTGOMERY
BSI00422416,422416,SOUDERTON ASD,N,SCHOOL DISTRICT,MONTGOMERY
BSI00422417,422417,SOUTH ABINGTON,N,TOWNSHIP,LACKAWANNA
BSI00422418,422418,SOUTH ALLEGHENY S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00422419,422419,SOUTH ANNVILLE,N,TOWNSHIP,LEBANON
BSI00422420,422420,SOUTH BEAVER,N,TOWNSHIP,BEAVER
BSI00422421,422421,SOUTH BEND,N,TOWNSHIP,ARMSTRONG
BSI00422422,422422,SOUTH BETHLEHEM,N,BOROUGH,ARMSTRONG
BSI00422423,422423,SOUTH BUFFALO,N,TOWNSHIP,ARMSTRONG
BSI00422424,422424,SOUTH BUTLER CO S D,N,SCHOOL DISTRICT,BUTLER
BSI00422425,422425,SOUTH CANAAN,N,TOWNSHIP,WAYNE
BSI00422426,422426,SOUTH CENTRE,N,TOWNSHIP,COLUMBIA
BSI00422427,422427,SOUTH COATESVILLE,N,BOROUGH,CHESTER
BSI00422428,422428,SOUTHERN COLUMBIA ASD,N,SCHOOL DISTRICT,COLUMBIA
BSI00422429,422429,SOUTH CONNELLSVILLE,N,BOROUGH,FAYETTE
BSI00422430,422430,SOUTH COVENTRY,N,TOWNSHIP,CHESTER
BSI00422431,422431,SOUTH CREEK,N,TOWNSHIP,BRADFORD
BSI00422432,422432,SOUTH EASTERN S D,N,SCHOOL DISTRICT,YORK
BSI00422433,422433,SOUTH FAYETTE,N,TOWNSHIP,ALLEGHENY
BSI00422434,422434,SOUTH FAYETTE TWP S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00422435,422435,SOUTH FORK,N,BOROUGH,CAMBRIA
BSI00422436,422436,SOUTH FRANKLIN,N,TOWNSHIP,WASHINGTON
BSI00422437,422437,SOUTH GREENSBURG GRNSBRG SLM,N,BOROUGH,WESTMORELAND
BSI00422438,422438,SOUTH HANOVER,N,TOWNSHIP,DAUPHIN
BSI00422439,422439,SOUTH HEIDELBERG,N,TOWNSHIP,BERKS
BSI00422440,422440,SOUTH HEIGHTS,N,BOROUGH,BEAVER
BSI00422441,422441,SOUTH HUNTINGDON,N,TOWNSHIP,WESTMORELAND
BSI00422442,422442,SOUTH LEBANON,N,TOWNSHIP,LEBANON
BSI00422443,422443,SOUTH LONDONDERRY,N,TOWNSHIP,LEBANON
BSI00422444,422444,SOUTH MAHONING,N,TOWNSHIP,INDIANA
BSI00422445,422445,SOUTH MANHEIM,N,TOWNSHIP,SCHUYLKILL
BSI00422446,422446,SOUTH MIDDLETON,N,TOWNSHIP,CUMBERLAND
BSI00422447,422447,SOUTH MIDDLETON S D,N,SCHOOL DISTRICT,CUMBERLAND
BSI00422448,422448,SOUTH NEW CASTLE,N,BOROUGH,LAWRENCE
BSI00422449,422449,SOUTH NEWTON,N,TOWNSHIP,CUMBERLAND
BSI00422450,422450,SOUTH PARK,N,TOWNSHIP,ALLEGHENY
BSI00422451,422451,SOUTH PARK S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00422452,422452,SOUTH PHILIPSBURG,N,BOROUGH,CENTRE
BSI00422453,422453,SOUTH PYMATUNING,N,TOWNSHIP,MERCER
BSI00422454,422454,SOUTH RENOVO,N,BOROUGH,CLINTON
BSI00422455,422455,SOUTH SHENANGO,N,TOWNSHIP,CRAWFORD
BSI00422456,422456,SOUTH SIDE ASD,N,SCHOOL DISTRICT,BEAVER
BSI00422457,422457,SOUTH STRABANE,N,TOWNSHIP,WASHINGTON
BSI00422458,422458,SOUTH UNION,N,TOWNSHIP,FAYETTE
BSI00422459,422459,SOUTH VERSAILLES MCKEESPORT,N,TOWNSHIP,ALLEGHENY
BSI00422460,422460,SOUTH WAVERLY,N,BOROUGH,BRADFORD
BSI00422461,422461,SOUTH WESTERN S D,N,SCHOOL DISTRICT,YORK
BSI00422462,422462,SOUTH WHITEHALL,N,TOWNSHIP,LEHIGH
BSI00422463,422463,SOUTH WILLIAMSPORT,N,BOROUGH,LYCOMING
BSI00422464,422464,SOUTH WOODBURY,N,TOWNSHIP,BEDFORD
BSI00422465,422465,SOUTHAMPTON,N,TOWNSHIP,BEDFORD
BSI00422466,422466,SOUTHAMPTON,N,TOWNSHIP,SOMERSET
BSI00422467,422467,SOUTHAMPTON,N,TOWNSHIP,CUMBERLAND
BSI00422468,422468,SOUTHAMPTON,N,TOWNSHIP,FRANKLIN
BSI00422469,422469,SOUTHEAST DELCO S D,N,SCHOOL DISTRICT,DELAWARE
BSI00422470,422470,SOUTHEASTERN GREENE S D,N,SCHOOL DISTRICT,GREENE
BSI00422471,422471,SOUTHERN FULTON S D,N,SCHOOL DISTRICT,FULTON
BSI00422472,422472,SOUTHERN LEHIGH S D,N,SCHOOL DISTRICT,LEHIGH
BSI00422473,422473,SOUTHERN TIOGA S D,N,SCHOOL DISTRICT,TIOGA
BSI00422474,422474,SOUTHERN YORK CO S D,N,SCHOOL DISTRICT,YORK
BSI00422475,422475,SOUTHMONT,N,BOROUGH,CAMBRIA
BSI00422476,422476,SOUTHMORELAND S D,N,SCHOOL DISTRICT,WESTMORELAND
BSI00422477,422477,SOUTHWEST,N,TOWNSHIP,WARREN
BSI00422478,422478,SOUTHWEST GREENSBURG,N,BOROUGH,WESTMORELAND
BSI00422479,422479,SOUTHWEST MADISON,N,TOWNSHIP,PERRY
BSI00422480,422480,SPANGLER,N,BOROUGH,CAMBRIA
