authorityCode,taxType,description1,payType,earn/PayCode,description2,employeeLimit,employeeFrequency,employerLimit,employerFrequency,Class,catchUpAmount
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E028,QUALIFIED MOVING EXPENSES,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E029,NON CASH FRINGE,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E030,OUTPLACEMENT SERVICES,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E031,OVERTIME,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E032,QUALIFIED PARKING,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E033,PRE EMPLOYMENT REIMBURSEMENT,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E034,PROBATIONARY PAY,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E035,REGULAR WAGES,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E036,SCHOLARSHIPS,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E037,SICK/DISABILITY PAY,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E038,STANDBY/IDLE TIME,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E039,STOCK PURCHASE & INCENTIVE PLAN,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E040,SUPPER MONEY,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E041,SUPPLEMENTAL UNEMPLOYMENT,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E042,TAXES PAID BY EMPLOYER,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E043,TIPS,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E044,TRAVEL EXPENSE REIMBURSEMENT,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E045,TUITION REDUCTION (SEC 117),0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E046,UNION PAYMENT,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E047,VACATION PAY,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E048,GROUP TERM LIFE G.T. 50000,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E049,MINISTERS HOUSING ALLOWANCE,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E051,INCOME UNDER SECTION 409A,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E052,TRANSPORTATION CHV,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E060,3RD PARTY SICK PAY - IN HOUSE PLAN,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E065,3RD PARTY SICK PAY - OUTSIDE VENDOR,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E070,EMPLOYEE ADULT CHILD HLTH INSURANCE,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E071,EMPLOYER ADULT CHILD HLTH INSURANCE,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E072,ER PREMIUM SAME-SEX PARTNER MEDICAL,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E073,ER PREMIUM SAME-SEX PARTNER DENTAL,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E074,ADOPTION ASSIST-CHILD 1 (SEC 125),0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E075,ADOPTION ASSIST-CHILD 2 (SEC 125),0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E076,ADOPTION ASSIST-CHILD 3 (SEC 125),0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E077,SEVERANCE PAY - OTHER,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E078,ER PREMIUM SAME-SEX PARTNER VISION,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E079,TIPS ALTERNATE EMPLOYER RULE,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E080,TUITION REIMBURSEMENT (SEC 132),0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E081,QSEHRA SINGLE,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E082,QSEHRA FAMILY,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E083,GARNISHMENT ADJUSTMENT-INCREASE,UNLIMITED,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E084,YOUNG RESIDENT EE EXEMPT WAGES,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E085,QUALIFIED MOVING EXP-AF ACTIVE DUTY,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E087,MINIMUM WAGE MAKEUP,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E088,COVID-19 EMERGENCY PD SICK LEAVE-EE,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E089,COVID-19 EMERGENCY PD SICK LEAVE-DP,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,E,E090,COVID-19 EMERGENCY EXP F&M LEAVE-DP,0,,N/A,,,N/A
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P001,401K,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P002,403B,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P003,408K,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P004,457B STATE AND LOCAL GOVMNT,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P005,7701J,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P006,SECTION 125,0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P007,DENTAL INSURANCE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P008,GROUP TERM LIFE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P009,HEALTH INSURANCE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P010,DEPENDENT CARE FILING SEP (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P011,DEPENDENT CARE MARRIED (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P012,CASH OUT (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P014,SIMPLE 401K,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P016,401K ROTH,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P017,403B ROTH,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P018,QUALIFIED PARKING,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P019,TRANSPORTATION CHV,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P020,HSA SELF-ONLY (SEC 125),0,,EE/ER agg,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P021,HSA FAMILY (SEC 125),0,,EE/ER agg,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P022,457B TAX EXEMPT ENTITY,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P023,COMMUTER BENEFITS/SALARY REDUCTION,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P024,FSA HEALTH,0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P025,457F N.Q. DEFERRED COMPENSATION,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P026,ROTH 457B,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P029,409A N.Q. DEFERRED COMPENSATION,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P030,409A NQDC VESTED PLAN,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P031,SIMPLE IRA 408P,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P053,HSA SINGLE (NON-SEC 125),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P054,HSA FAMILY (NON-SEC 125),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P055,7701J ROTH,0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P056,COST OF ER-SPONSORED PLAN COVERAGE,0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P057,SAME-SEX PARTNER DNTL INS (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P059,SAME-SEX PARTNER MED INS (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P060,VISION INSURANCE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P061,SAME-SEX PARTNER VISION,0,,0,,CP,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P062,401K (SEC 125),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P063,OREGONSAVES (UP TO AGE 50),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P064,OREGONSAVES (AGE 50 AND OVER),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P065,CALSAVERS (UP TO AGE 50),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P066,CALSAVERS (AGE 50 AND OVER),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P067,IL SEC CHOICE (UP TO AGE 50),0,,0,,DI,0
00130000 - GEORGIA,63,EMPLOYER RETIREMENT PLAN-S.S,P,P068,IL SEC CHOICE (AGE 50 AND OVER),0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E002,PAY ADVANCES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E003,ATHLETIC FACILITIES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E004,N.Q. PLAN AWARDS AND PRIZES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E005,BACK PAY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E006,BONUSES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E007,BUSINESS EXPENSES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E009,GIFTS,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E010,COMMISSIONS,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E013,DISCOUNTS,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E014,DISMISSAL/SEVERANCE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E015,EDUCATIONAL ASSISTANCE (SEC 127),0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E016,EMPLOYMENT AGENCY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E017,QUALIFIED EQUIPMENT/TOOL/UNIFORM,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E018,BUSINESS USE OF COMPANY CAR,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E019,PERSONAL USE OF COMPANY CAR,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E020,NO ADDITIONAL COST SERVICES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E021,GOLDEN PARACHUTE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E022,GROUP LEGAL SERVICES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E023,GUARANTEED WAGE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E024,JURY DUTY PAY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E025,BELOW MARKET LOANS TO EMPLOYEES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E026,MEALS AND LODGING,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E027,SUPPLEMENTAL MILITARY PAY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E028,QUALIFIED MOVING EXPENSES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E029,NON CASH FRINGE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E030,OUTPLACEMENT SERVICES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E031,OVERTIME,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E032,QUALIFIED PARKING,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E033,PRE EMPLOYMENT REIMBURSEMENT,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E034,PROBATIONARY PAY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E035,REGULAR WAGES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E036,SCHOLARSHIPS,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E037,SICK/DISABILITY PAY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E038,STANDBY/IDLE TIME,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E039,STOCK PURCHASE & INCENTIVE PLAN,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E040,SUPPER MONEY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E041,SUPPLEMENTAL UNEMPLOYMENT,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E042,TAXES PAID BY EMPLOYER,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E043,TIPS,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E044,TRAVEL EXPENSE REIMBURSEMENT,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E045,TUITION REDUCTION (SEC 117),0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E046,UNION PAYMENT,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E047,VACATION PAY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E048,GROUP TERM LIFE G.T. 50000,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E049,MINISTERS HOUSING ALLOWANCE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E051,INCOME UNDER SECTION 409A,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E052,TRANSPORTATION CHV,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E060,3RD PARTY SICK PAY - IN HOUSE PLAN,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E065,3RD PARTY SICK PAY - OUTSIDE VENDOR,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E070,EMPLOYEE ADULT CHILD HLTH INSURANCE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E071,EMPLOYER ADULT CHILD HLTH INSURANCE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E072,ER PREMIUM SAME-SEX PARTNER MEDICAL,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E073,ER PREMIUM SAME-SEX PARTNER DENTAL,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E074,ADOPTION ASSIST-CHILD 1 (SEC 125),0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E075,ADOPTION ASSIST-CHILD 2 (SEC 125),0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E076,ADOPTION ASSIST-CHILD 3 (SEC 125),0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E077,SEVERANCE PAY - OTHER,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E078,ER PREMIUM SAME-SEX PARTNER VISION,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E079,TIPS ALTERNATE EMPLOYER RULE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E080,TUITION REIMBURSEMENT (SEC 132),0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E081,QSEHRA SINGLE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E082,QSEHRA FAMILY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E083,GARNISHMENT ADJUSTMENT-INCREASE,UNLIMITED,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E084,YOUNG RESIDENT EE EXEMPT WAGES,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E085,QUALIFIED MOVING EXP-AF ACTIVE DUTY,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E087,MINIMUM WAGE MAKEUP,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E088,COVID-19 EMERGENCY PD SICK LEAVE-EE,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E089,COVID-19 EMERGENCY PD SICK LEAVE-DP,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,E,E090,COVID-19 EMERGENCY EXP F&M LEAVE-DP,0,,N/A,,,N/A
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P001,401K,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P002,403B,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P003,408K,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P004,457B STATE AND LOCAL GOVMNT,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P005,7701J,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P006,SECTION 125,0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P007,DENTAL INSURANCE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P008,GROUP TERM LIFE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P009,HEALTH INSURANCE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P010,DEPENDENT CARE FILING SEP (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P011,DEPENDENT CARE MARRIED (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P012,CASH OUT (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P014,SIMPLE 401K,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P016,401K ROTH,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P017,403B ROTH,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P018,QUALIFIED PARKING,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P019,TRANSPORTATION CHV,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P020,HSA SELF-ONLY (SEC 125),0,,EE/ER agg,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P021,HSA FAMILY (SEC 125),0,,EE/ER agg,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P022,457B TAX EXEMPT ENTITY,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P023,COMMUTER BENEFITS/SALARY REDUCTION,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P024,FSA HEALTH,0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P025,457F N.Q. DEFERRED COMPENSATION,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P026,ROTH 457B,0,,EE/ER agg,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P029,409A N.Q. DEFERRED COMPENSATION,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P030,409A NQDC VESTED PLAN,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P031,SIMPLE IRA 408P,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P053,HSA SINGLE (NON-SEC 125),0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P054,HSA FAMILY (NON-SEC 125),0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P055,7701J ROTH,0,,0,,DI,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P056,COST OF ER-SPONSORED PLAN COVERAGE,0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P057,SAME-SEX PARTNER DNTL INS (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P059,SAME-SEX PARTNER MED INS (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P060,VISION INSURANCE (SEC 125),0,,0,,CP,0
00130000 - GEORGIA,64,EMPLOYER RETIREMENT PLAN-MED.,P,P061,SAME-SEX PARTNER VISION,0,,0,,CP,0
