authorityCode,taxType,formulaNumber,startDate,endDate,monthly/Quarterly,formulaTitle
410000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/1985,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
420000,20,2,1/1/2008,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
420000,20,2,1/1/2010,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
420000,20,2,1/1/2013,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
420000,20,2,1/1/2018,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
430000,10,2,1/1/1985,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
430000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
430000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
430000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
430000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
430000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
430000,15,2,1/1/1992,0,Quarterly,QUARTERLY JOB DEV ASSESSMENT FORM
430000,15,2,1/1/2013,0,Quarterly,QUARTERLY JOB DEV ASSESSMENT FORM
430000,31,2,1/1/1976,0,Quarterly,EMPLOYER QTRLY  DISABILITY FORMULA
430000,31,2,1/1/2013,0,Quarterly,EMPLOYER QTRLY  DISABILITY FORMULA
430000,41,2,1/1/1976,0,Quarterly,EMPLOYEE QTRLY  DISABILITY FORMULA
430000,41,2,1/1/2013,0,Quarterly,EMPLOYEE QTRLY  DISABILITY FORMULA
440000,10,2,1/1/2007,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
440000,10,4,1/1/2012,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2013,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2014,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2015,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2016,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2017,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2018,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2019,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,10,4,1/1/2020,0,Quarterly,ER QUARTERLY UT FORMULA - TIER 2
440000,15,2,1/1/2007,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY JOB FORMULA
440000,15,4,1/1/2012,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2013,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2014,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2015,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2016,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2017,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2018,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2019,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,15,4,1/1/2020,0,Quarterly,ER QUARTERLY JOB FORMULA - TIER 2
440000,41,2,1/1/2008,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2009,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2010,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2011,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2012,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2013,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2014,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2015,0,Quarterly,EMPLOYEE QRTLY DISABILITY FORMULA
440000,41,2,1/1/2016,0,Quarterly,QRTLY TEMPORARY DISABILITY FORMULA
440000,41,2,1/1/2017,0,Quarterly,QRTLY TEMPORARY DISABILITY FORMULA
440000,41,2,1/1/2018,0,Quarterly,QRTLY TEMPORARY DISABILITY FORMULA
440000,41,2,1/1/2019,0,Quarterly,QRT TEMP DISABILITY/CAREGIVER FRMLA
440000,41,2,1/1/2020,0,Quarterly,QRT TEMP DISABILITY/CAREGIVER FRMLA
450000,10,2,1/1/1983,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
450000,37,2,4/3/1986,0,Quarterly,QUARTERLY ADMIN CONTINGENCY FUND
450000,37,2,1/1/2011,0,Quarterly,QTRLY DEPT ADMIN CONTIN ASMNT FUND
450000,37,2,1/1/2012,0,Quarterly,QTRLY DEPT ADMIN CONTIN ASMNT FUND
450000,37,2,1/1/2013,0,Quarterly,QTRLY DEPT ADMIN CONTIN ASMNT FUND
450000,37,2,1/1/2015,0,Quarterly,QTRLY DEPT ADMIN CONTIN ASMNT FUND
450000,37,2,1/1/2016,0,Quarterly,QTRLY DEPT ADMIN CONTIN ASMNT FUND
460000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
460000,10,2,7/1/2019,0,Quarterly,REEMPLOYMENT ASSISTANCE QTRLY
460000,38,2,1/1/2008,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,38,2,1/1/2009,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,38,2,1/1/2010,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,38,2,1/1/2011,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,38,2,1/1/2012,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,38,2,1/1/2013,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,38,2,1/1/2014,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,38,2,1/1/2015,0,Quarterly,EMPLOYER QRTLY INVESTMENT FORMULA
460000,82,1,10/1/2009,0,Quarterly,ER UNEMPLMNT SOLVENCY TAX SURCHARGE
460000,82,2,1/1/2010,0,Quarterly,ER QTR UNEML SOLVENCY TAX SURCHARGE
460000,82,2,7/1/2010,0,Quarterly,ER QTR UNEML SOLVENCY TAX SURCHARGE
460000,82,2,1/1/2015,0,Quarterly,ER QTR UNEML SOLVENCY TAX SURCHARGE
460000,95,2,1/1/2018,0,Quarterly,EMPLOYER QTRLY ADMINISTRATIVE FEE
470000,10,2,1/1/1983,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
470000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
470000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
470000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
470000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
470000,16,2,1/1/2002,0,Quarterly,EMPLOYER QTRLY JOB SKILLS FEE
470000,16,2,1/1/2009,0,Quarterly,EMPLOYER QTRLY JOB SKILLS FEE
470000,16,2,1/1/2013,0,Quarterly,EMPLOYER QTRLY JOB SKILLS FEE
470000,16,2,1/1/2016,0,Quarterly,EMPLOYER QTRLY JOB SKILLS FEE
470000,16,2,1/1/2018,0,Quarterly,EMPLOYER QTRLY JOB SKILLS FEE
480000,10,2,1/1/1989,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
480000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
480000,16,2,1/1/2006,0,Quarterly,QTR EMPLYMT & TRNG INVSTMNT ASMNT
480000,16,2,1/1/2013,0,Quarterly,QTR EMPLYMT & TRNG INVSTMNT ASMNT
480000,89,2,1/1/2011,0,Quarterly,QTRLY UI INTRST ASSMNT FEE
480000,89,2,1/1/2012,0,Quarterly,QTRLY UI INTRST ASSMNT FEE
480000,89,2,1/1/2013,0,Quarterly,QTRLY UI INTRST ASSMNT FEE
480000,89,2,1/1/2017,0,Quarterly,QTRLY UI INTRST ASSMNT FEE
480000,89,2,1/1/2018,0,Quarterly,QTRLY UI INTRST ASSMNT FEE
490000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
490000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/1983,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
500000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/1991,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
510000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
520000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
530000,39,2,1/1/2008,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2009,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2010,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2011,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2012,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2013,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2014,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2015,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2016,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2017,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2018,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2019,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
530000,39,2,1/1/2020,0,Quarterly,QRTLY EMPLOYMENT ADMIN FUND
540000,10,2,1/1/1981,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
540000,10,2,4/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
540000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
550000,10,2,1/1/1986,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
550000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
550000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
550000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
560000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
